
 Lista de Imóveis da Caixa;;Data de geração:;30/08/2024;;;;;;;
 10151162 ;SE ;ARACAJU ;SAO JOSE ;RUA MONSENHOR SILVEIRA, N. 47 ;297.537,00;410.000,00;27.43;Comercial, 0.00 de área total, 142.37 de área privativa, 142.37 de área do terreno, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10151162
 1444407712812 ;SE ;ARACAJU ;OLARIA ;AVENIDA CENTRAL, N. 250, RUA E CASA 155 ;322.500,00;430.000,00;25.00;Casa, 0.00 de área total, 170.00 de área privativa, 160.00 de área do terreno,  4 qto(s), WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407712812
 8444402372310 ;SE ;ARACAJU ;CIDADE NOVA ;AVENIDA VISCONDE DE MARACAJU, N. 800, Apto 203, BL 006 ;108.809,56;136.000,00;20.00;Apartamento, 0.00 de área total, 48.79 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), DCE, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402372310
 8444404830413 ;SE ;ARACAJU ;SAO CONRADO ;RUA JOAO BATISTA MACHADO, N. 281, Apto 401, BLOCO A7 QD 16I ;106.679,62;114.366,48;6.73;Apartamento, 0.00 de área total, 56.00 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404830413
 1555531884508 ;SE ;ARACAJU ;MARIVAN ;RUA TOM JOBIM, N. 91, Apto 1, BL 03 ;105.000,00;105.000,00;0.00;Apartamento, 0.00 de área total, 46.22 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555531884508
 8555532100789 ;SE ;ARACAJU ;MARIVAN ;RUA TOM JOBIM, N. 91, Apto 104, BL 04 ;120.423,80;120.423,80;0.00;Apartamento, 0.00 de área total, 46.22 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555532100789
 1555528815428 ;SE ;ARACAJU ;COROA DO MEIO ;RUA GERVASIO DE ARAUJO SOUZA, N. 1476, Apto 603, . ;290.000,00;290.000,00;0.00;Apartamento, 0.00 de área total, 101.96 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, WC Emp, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555528815428
 1555536556819 ;SE ;ARACAJU ;JABOTIANA ;ESTRADA DA CABRITA, N. SN, Apto 501, BL A MODULO I ;218.950,00;218.950,00;0.00;Apartamento, 0.00 de área total, 71.25 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555536556819
 1444403926168 ;SE ;ARACAJU ;MOSQUEIRO ;RUA B, N. SN, AREA 15 QB ;90.000,00;90.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 300.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444403926168
 1444406212549 ;SE ;ARACAJU ;MOSQUEIRO ;RUA A 7, N. SN, LT 8 QD I ;337.000,00;337.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 450.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444406212549
 1444406568777 ;SE ;ARACAJU ;MOSQUEIRO ;RUA DO CANAL, N. 1697, Apto 301, ED PORTAL DE ARUANA ;238.000,00;238.000,00;0.00;Apartamento, 0.00 de área total, 65.91 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444406568777
 1444400465321 ;SE ;ARACAJU ;SAO CONRADO ;RUA ANTONIO SOUZA MONTES RUA A2, N. 319, QD9I LT 4 ;420.000,00;420.000,00;0.00;Casa, 0.00 de área total, 220.00 de área privativa, 162.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444400465321
 1444403203000 ;SE ;ARACAJU ;SAO CONRADO ;RUA FRANCISCO ANDRADE SALES, N. 78, CASA 2 ;255.000,00;255.000,00;0.00;Casa, 0.00 de área total, 109.48 de área privativa, 162.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444403203000
 10191137 ;SE ;ARACAJU ;FAROLANDIA ;AVENIDA CAPITAO JOAQUIM MARTINS FONTES, N. 324, Apto 1106, TR 1 ;550.000,00;550.000,00;0.00;Apartamento, 0.00 de área total, 98.60 de área privativa, 0.00 de área do terreno, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10191137
 1444407406673 ;SE ;ARACAJU ;FAROLANDIA ;AVENIDA CAPITAO JOAQUIM MARTINS FONTE, N. 820, Apto 904, . ;710.000,00;710.000,00;0.00;Apartamento, 0.00 de área total, 163.75 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, 1 sala(s), DCE, sacada, cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407406673
 1444407806191 ;SE ;ARACAJU ;FAROLANDIA ;RUA F1, N. 298, Apto 303, BLOCO 2 ;125.000,00;125.000,00;0.00;Apartamento, 0.00 de área total, 55.59 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407806191
 1555539421450 ;SE ;ARACAJU ;FAROLANDIA ;AVENIDA MARIA PASTORA, N. 870, Apto 1204, ED EQUADOR AP 1204 ;385.000,00;385.000,00;0.00;Apartamento, 0.00 de área total, 79.48 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555539421450
 8217500023302 ;SE ;ARACAJU ;FAROLANDIA ;RUA 1, N. 9, Apto 104, BL K ;120.000,00;120.000,00;0.00;Apartamento, 0.00 de área total, 59.66 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8217500023302
 8444400297877 ;SE ;ARACAJU ;FAROLANDIA ;RUA LENIO DE MOURA MORAIS ANTIGA RUA E1, N. 250, Apto 404, BL 12 ;125.000,00;125.000,00;0.00;Apartamento, 0.00 de área total, 59.68 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444400297877
 8444422993361 ;SE ;ARACAJU ;FAROLANDIA ;RUA ANTONIO LEITE GUIMARAES, N. 636, Apto 202, BLOCO 002 ;130.000,00;130.000,00;0.00;Apartamento, 0.00 de área total, 53.41 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422993361
 1444403191990 ;SE ;ARACAJU ;LUZIA ;AVENIDA DOUTOR FRANCISCO MOREIRA ANTIGA AVENIDA CA, N. 801, Apto 304, BLOCO G ;220.000,00;220.000,00;0.00;Apartamento, 0.00 de área total, 78.40 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444403191990
 8555518647520 ;SE ;ARACAJU ;AEROPORTO ;AVENIDA SENADOR JULIO CESAR LEITE, N. 1445, Apto 104, BL 01  VG GARAGEM 217 ;236.000,00;236.000,00;0.00;Apartamento, 0.00 de área total, 72.97 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555518647520
 1444404793684 ;SE ;ARACAJU ;INDUSTRIAL ;RUA MARCELINO PROCOPIO DA SILVA, N. 592, QUADRA 6 LOTE 02 ;259.000,00;259.000,00;0.00;Casa, 0.00 de área total, 250.00 de área privativa, 304.69 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444404793684
 8555506890948 ;SE ;ARACAJU ;INDUSTRIAL ;AVENIDA JOSE CONRADO DE ARAUJO, N. 320, Apto 501, BL 05 ;185.000,00;185.000,00;0.00;Apartamento, 0.00 de área total, 60.55 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555506890948
 1444408440468 ;SE ;ARACAJU ;GRAGERU ;AVENIDA HERMES FONTES, N. 2700, Apto 203, BL 02 ED ARPOADOR ;331.000,00;331.000,00;0.00;Apartamento, 0.00 de área total, 73.86 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, WC Emp, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444408440468
 1555510772603 ;SE ;ARACAJU ;GRAGERU ;ALAMEDA B (RUA ANTONIO DE PADUA ARAUJO), N. 155, Apto 901, ED CAMELIA ;380.000,00;380.000,00;0.00;Apartamento, 0.00 de área total, 84.18 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, WC Emp, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555510772603
 8444414878028 ;SE ;ARACAJU ;CIDADE NOVA ;RUA A, N. 123, Apto 3, BL 05 ;120.000,00;120.000,00;0.00;Apartamento, 0.00 de área total, 42.28 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414878028
 1600000212672 ;SE ;ARACAJU ;ATALAIA ;RUA FRANCISCO RABELO LEITE NETO, N. 940, Apto 101, . ;1.253.353,85;1.253.353,85;0.00;Apartamento, 0.00 de área total, 174.56 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, WC Emp, 1 sala(s), 1 lavabo(s), DCE, sacada, cozinha, 3 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1600000212672
 8444408724600 ;SE ;ARACAJU ;ATALAIA ;RUA FRANCOIS HOALD, N. 700R, Apto 102, ED MARATAIZES ;148.128,44;148.128,44;0.00;Apartamento, 0.00 de área total, 47.09 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408724600
 1555534987863 ;SE ;ARACAJU ;PONTO NOVO ;AVENIDA DOUTOR FRANCISCO MOREIRA, N. 730, Apto 202, BLOCO J ;178.000,00;178.000,00;0.00;Apartamento, 0.00 de área total, 61.90 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, WC Emp, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555534987863
 1555523754455 ;SE ;ARACAJU ;JARDINS ;AVENIDA DEPUTADO SILVIO TEIXEIRA, N. 651, Apto 102, . ;681.099,65;681.099,65;0.00;Apartamento, 0.00 de área total, 186.19 de área privativa, 0.00 de área do terreno,  4 qto(s), WC, 1 sala(s), DCE, cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555523754455
 1555534333162 ;SE ;ARACAJU ;JAPAOZINHO ;AVENIDA GENERAL EUCLIDES FIGUEIREDO, N. 1340, Apto 104, BL PARQUE EOLICO ;140.000,00;140.000,00;0.00;Apartamento, 0.00 de área total, 48.40 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555534333162
 8787706249317 ;SE ;ARACAJU ;AEROPORTO ;RUA JOSE BARRETO FONTES, N. 200, Apto 503, BLOCO LUNA ;175.955,70;175.000,00;0.00;Apartamento, 0.00 de área total, 53.02 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706249317
 1444406937896 ;SE ;ARACAJU ;FAROLANDIA ;RUA LENIO DE MOURA MORAIS, N. 130, Apto 201, C ;151.372,19;150.000,00;0.00;Apartamento, 0.00 de área total, 48.44 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s).;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444406937896
 8444405471980 ;SE ;ARACAJU ;PONTO NOVO ;AVENIDA AUGUSTO FRANCO, N. 331, Apto 301, ED OURO BRANCO ;152.466,89;150.000,00;0.00;Apartamento, 0.00 de área total, 55.23 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, WC Emp, 1 sala(s), DCE, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405471980
 8444411653017 ;SE ;ARACAJU ;FAROLANDIA ;RUA TENENTE WALDIR DOS SANTOS, N. 640, Apto 301, BL 10 ;127.364,66;125.000,00;0.00;Apartamento, 0.00 de área total, 48.44 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411653017
 1555527872894 ;SE ;ARACAJU ;AEROPORTO ;RUA CONTADOR JURACI PEREIRA SANTANA, N. SN, . ;420.992,73;410.000,00;0.00;Casa, 0.00 de área total, 267.33 de área privativa, 380.00 de área do terreno, WC, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555527872894
 1444418583660 ;SE ;ARACAJU ;FAROLANDIA ;RUA ANTONIO LEITE GUIMARAES, N. 636, Apto 301, BL 04 ;169.897,61;165.000,00;0.00;Apartamento, 0.00 de área total, 53.41 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444418583660
 1444416051823 ;SE ;ARACAJU ;JARDINS ;RUA ORLANDO MAGALHAES MAIA, N. 1224, Apto 504, COND JD DA FRANCA RES ;777.421,13;750.000,00;0.00;Apartamento, 0.00 de área total, 122.30 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, WC Emp, 1 sala(s), 1 lavabo(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444416051823
 1444410123393 ;SE ;ARACAJU ;ATALAIA ;RUA NICEU DANTAS, N. 740, Apto 204, ED A, LOT REGINA COELI ;311.149,56;298.000,00;0.00;Apartamento, 0.00 de área total, 90.58 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444410123393
