
 Lista de Imóveis da Caixa;;Data de geração:;30/08/2024;;;;;;;
 8444409918270 ;BA ;BARREIRAS ;VILA RICA ;RUA GRAMBETANHA, N. 1001, CASA 01 LOTES 06 08 10 QD 08 ;208.707,95;208.000,00;0.00;Casa, 0.00 de área total, 52.61 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409918270
 8444418291145 ;BA ;BARREIRAS ;BELA VISTA ;RUA TURMALINA, N. 462, LT P41A QD 37 ;345.969,38;218.000,00;0.00;Casa, 0.00 de área total, 72.74 de área privativa, 125.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418291145
 8444418321931 ;BA ;BARREIRAS ;CENTRO ;RUA TURMALINA, N. 458, LT P41B QD 37 ;338.258,95;200.000,00;0.00;Casa, 0.00 de área total, 70.45 de área privativa, 125.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418321931
 8555528930357 ;BA ;BARREIRAS ;BARREIRINHAS ;RUA DA APAE, N. 348, CASA N 22 ;333.000,42;192.000,00;0.00;Casa, 0.00 de área total, 67.21 de área privativa, 195.80 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555528930357
 8444412739888 ;BA ;BOA VISTA DO TUPIM ;JARDIM EUROPA ;RUA BERLIN, QD B, LT 05 ;38.794,00;70.000,00;44.58;Casa, 0.00 de área total, 47.61 de área privativa, 286.98 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412739888
 8444416143653 ;BA ;BOA VISTA DO TUPIM ;CENTRO ;RUA ISTAMBUL, N. SN, QD E LT 03 ;48.492,50;87.500,00;44.58;Casa, 0.00 de área total, 47.61 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416143653
 8444408904845 ;BA ;BOA VISTA DO TUPIM ;ALTO DO MATADOURO ;RUA INSTAMBUL, N. 08, QD F, LT 08 ;37.776,00;60.000,00;37.04;Casa, 0.00 de área total, 41.70 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408904845
 8444407807692 ;BA ;BOM JESUS DA LAPA ;BAIRO CIDADE NOVA ;RUA PARATINGA, N. 97, QD 18 ;126.192,61;190.000,00;33.59;Casa, 0.00 de área total, 86.80 de área privativa, 180.00 de área do terreno,  3 qto(s), WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407807692
 1444406120431 ;BA ;BOM JESUS DA LAPA ;SHANGRI-LA ;RUA RUA JOÃO PAULO, N. 0, LT 13,14,17 ;115.426,12;170.000,00;32.11;Terreno, 0.00 de área total, 0.00 de área privativa, 900.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444406120431
 8444412624800 ;BA ;BOM JESUS DA LAPA ;MIRANTE DA LAPA ;VIA LOCAL 17, N. 51, QD 18 LT 7A ;127.482,07;169.155,00;24.64;Casa, 0.00 de área total, 85.70 de área privativa, 150.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412624800
 1444406852963 ;BA ;BOM JESUS DA LAPA ;MIRANTE DA LAPA ;RUA L 23 N 106 1624C, N. 106, QD 16 LT 24B ;160.030,00;160.030,00;0.00;Casa, 0.00 de área total, 75.08 de área privativa, 200.00 de área do terreno,  3 qto(s), a.serv, WC, 2 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444406852963
 8444418151270 ;BA ;BOM JESUS DA LAPA ;SHANGRILA ;RUA FIRMINA SILVA, N. 914, LT 18B QD S ;145.569,00;145.569,00;0.00;Casa, 0.00 de área total, 70.00 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418151270
 8444422437671 ;BA ;BOM JESUS DA LAPA ;MIRANTE DA LAPA ;VIA LOCAL 20, N. 71, LT 15A QD 5 ;161.535,72;161.535,72;0.00;Casa, 0.00 de área total, 82.00 de área privativa, 187.50 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422437671
 8444423027094 ;BA ;BOM JESUS DA LAPA ;MIRANTE DA LAPA ;VIA LOCAL 20, N. 27, LT 16B QD 5 ;163.000,00;163.000,00;0.00;Casa, 0.00 de área total, 80.00 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423027094
 1444406538797 ;BA ;BOM JESUS DA LAPA ;CENTRO ;RUA  L 23, N. 98, LOTE 24A  QUADRA 16 ;173.000,00;173.000,00;0.00;Casa, 0.00 de área total, 75.08 de área privativa, 200.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444406538797
 1444405752434 ;BA ;BOM JESUS DA LAPA ;Lot Lagoa Grande ;AVENIDA GENEROSA RODRIGUES DOS SANTOS, N. SN, LT 02 QD 35 ;70.873,13;70.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 370.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444405752434
 1444410421521 ;BA ;BOM JESUS DA LAPA ;CAMPO ALEGRE ;AVENIDA MIGUEL TEIXEIRA PIMENTA, N. 1457A, . ;250.327,68;213.000,00;0.00;Casa, 0.00 de área total, 84.70 de área privativa, 700.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444410421521
 8444412789257 ;BA ;BRUMADO ;OLHOS D AGUA ;RUA CLARIANO LEANDRO HORA ANTIGA RUA A, N. 48A, . ;132.000,00;132.000,00;0.00;Casa, 0.00 de área total, 64.73 de área privativa, 171.04 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412789257
 8444415054649 ;BA ;CAETITE ;ALTO DO CRISTO ;RUA RUA H, N. 100 ;122.651,18;223.002,14;45.00;Casa, 117.31 de área total, 117.31 de área privativa, 137.64 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415054649
 10011806 ;BA ;CAETITE ;BRÁS ;ESTRADA BRAS A BOM JESUS DA LAPA, FAZENDA TUCANO ;742.116,75;1.290.000,00;42.48;Terreno, 0.00 de área total, 0.00 de área privativa, 20000.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10011806
 8787701090786 ;BA ;CAMACARI ;CATU DE ABRANTES ABR ;RUA  SUCUPIO, N. 2, Apto 404, BL 18 ;72.600,00;121.000,00;40.00;Apartamento, 0.00 de área total, 39.03 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701090786
 8787711980210 ;BA ;CAMACARI ;CAJAZEIRAS DE ABRANT ;RUA LAGOA BRANCA, N. SN, Apto 1, BLOCO 19 ;102.000,00;170.000,00;40.00;Apartamento, 0.00 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711980210
 8787706909724 ;BA ;CAMACARI ;CATU DE ABRANTES ABR ;RUA COLONIA BOA UNIAO, N. SN, Apto 301, BL 11 ;86.132,95;135.000,00;36.20;Apartamento, 0.00 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706909724
 1555530960219 ;BA ;CAMACARI ;JARDIM DOS FLAMBOYAN ;RUA I, N. 81, Apto 102, VAGA V36, ABRANTES ;150.800,00;232.000,00;35.00;Apartamento, 0.00 de área total, 60.65 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555530960219
 8787705776208 ;BA ;CAMACARI ;ALPHAVILLE ABRANTES ;RUA LAGOA BRANCA, N. SN, Apto 1, BLM 13 ;89.109,35;136.000,00;34.48;Apartamento, 0.00 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705776208
 8787705748824 ;BA ;CAMACARI ;LAGOA BRANCA ;RUA LAGOA BRANCA, N. SN, Apto 4, BL 14 ;106.778,24;140.000,00;23.73;Apartamento, 0.00 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705748824
 8787700783869 ;BA ;CAMACARI ;CATU DE ABRANTES ABR ;RUA DO BOSQUE, N. SN, Apto 502, BL 29 ;152.401,04;170.000,00;10.36;Apartamento, 0.00 de área total, 41.91 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700783869
 8444425781152 ;BA ;CAMACARI ;CATU DE ABRANTES ABR ;RUA NOVO HORIZONTE, N. SN, Apto 102, BL 09 ;109.659,34;122.000,00;10.12;Apartamento, 0.00 de área total, 52.36 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425781152
 1444403693511 ;BA ;CAMACARI ;ITACIMIRIM MONTE GOR ;RUA ESTRELA DALVA, N. SN, CS 01-MC BL C VG 27 LOT PROL. COLONIA ;716.000,00;716.000,00;0.00;Casa, 0.00 de área total, 104.17 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444403693511
 1444408828865 ;BA ;CAMACARI ;GRAMA DISTRITO DE AB ;RUA A, N. SN, CS 04 ;296.000,00;296.000,00;0.00;Casa, 0.00 de área total, 57.83 de área privativa, 178.87 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444408828865
 1444419237928 ;BA ;CAMACARI ;AREMBEPE ABRANTES ;RUA SANTA EFIGENIA, N. SN, SITIO SANTA EFIGENIA ;1.597.000,00;1.597.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 19960.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444419237928
 1555529506208 ;BA ;CAMACARI ;GUARAJUBA MONTE GORD ;RUA CARPA ANTIGA AIS, N. SN, LT 08 QD JA ;3.580.000,00;3.580.000,00;0.00;Casa, 0.00 de área total, 384.00 de área privativa, 500.00 de área do terreno,  5 qto(s), 1 sala(s), sacada, cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555529506208
 1787700161312 ;BA ;CAMACARI ;Grama ;R PRINCESA ISABEL, N. SN, Apto 504, BL 04 ;150.000,00;150.000,00;0.00;Apartamento, 0.00 de área total, 40.28 de área privativa, 0.00 de área do terreno,  2 qto(s), 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787700161312
 1787701141714 ;BA ;CAMACARI ;ALPHAVILLE ABRANTES ;RUA PRINCIPAL DE PORTAL DE ABRANTES, N. 0, Apto 202, BL 13 GAR 328 ;185.000,00;185.000,00;0.00;Apartamento, 0.00 de área total, 38.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787701141714
 8444407223054 ;BA ;CAMACARI ;NOVA ABRANTES ABRANT ;RUA CURITIBA, N. SN, LT 19 QD 14 ;182.000,00;182.000,00;0.00;Casa, 0.00 de área total, 56.26 de área privativa, 160.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407223054
 8555535168880 ;BA ;CAMACARI ;CATU DE ABRANTES ;RUA SUCUPIO, N. SN, Apto 204, BLOCO 02 ;166.000,00;166.000,00;0.00;Apartamento, 0.00 de área total, 39.03 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555535168880
 8787700875275 ;BA ;CAMACARI ;BOA UNIAO ABRANTES ;RUA DO BOSQUE, N. SN, Apto 202, BL 02 VG 06 ;160.000,00;160.000,00;0.00;Apartamento, 0.00 de área total, 41.91 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700875275
 8787701858862 ;BA ;CAMACARI ;CAJAZEIRAS DE ABRANT ;RUA LAGOA BRANCA, N. 1495, Apto 304, BL 5 ;131.000,00;131.000,00;0.00;Apartamento, 0.00 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701858862
 8787702291734 ;BA ;CAMACARI ;CAJAZEIRAS DE ABRANT ;RUA LAGOA BRANCA, N. SN, Apto 104, BLOCO 4 ;157.000,00;157.000,00;0.00;Apartamento, 0.00 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702291734
 8787704509826 ;BA ;CAMACARI ;MALICIA ABRANTES ;RUA LAGOA BRANCA, N. SN, Apto 302, . ;144.000,00;144.000,00;0.00;Apartamento, 0.00 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704509826
 8787709964980 ;BA ;CAMACARI ;VILA ROMANA II ;RUA COLONIA BOA UNIAO, N. SN, Apto 1, BL 09 ;134.000,00;134.000,00;0.00;Apartamento, 0.00 de área total, 40.53 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709964980
