
 Lista de Imóveis da Caixa;;Data de geração:;30/08/2024;;;;;;;
 8444408986388 ;PB ;BELEM DO BREJO DO CRUZ ;MANOEL FORTE MAIA ;RUA JOSE FRANCISCO PEREIRA, N. 505, 0 ;61.750,00;95.000,00;35.00;Casa, 0.00 de área total, 79.72 de área privativa, 215.60 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408986388
 8444414203764 ;PB ;BELEM DO BREJO DO CRUZ ;CENTRO ;RUA FRANCISCO BATISTA DOS SANTOS, N. 325, 0 ;66.300,00;102.000,00;35.00;Casa, 0.00 de área total, 80.18 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414203764
 8444405771631 ;PB ;BELEM DO BREJO DO CRUZ ;TUIUIU ;RUA PROJETADA, N. 187, . ;93.918,02;93.918,02;0.00;Casa, 0.00 de área total, 78.77 de área privativa, 142.20 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405771631
 8444406311090 ;PB ;BOM SUCESSO ;CENTRO ;RUA FRANCISCO GONCALVES DE ALMEIDA, N. SN, 0 ;66.000,00;120.000,00;45.00;Casa, 0.00 de área total, 72.00 de área privativa, 149.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406311090
 8444418391182 ;PB ;BOQUEIRAO ;CENTRO ;RUA MONTE SANTO, N. 25, 0 ;60.962,00;110.000,00;44.58;Casa, 0.00 de área total, 59.46 de área privativa, 140.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418391182
 8444406151130 ;PB ;BREJO DO CRUZ ;Centro ;RUA JOSE DUTRA ARAUJO ANT RUA PROJETADA, N. 30, QD 27 LT 18 ;75.350,00;137.000,00;45.00;Casa, 0.00 de área total, 98.40 de área privativa, 255.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406151130
 8444404088318 ;PB ;BREJO DO CRUZ ;BAIRRO CENTRO ;RUA JOSE DUTRA DE MORAIS N SN, N. 0 ;70.383,40;127.000,00;44.58;Casa, 0.00 de área total, 116.00 de área privativa, 182.40 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404088318
 8444415686408 ;PB ;BREJO DO CRUZ ;ESTADOS ;RUA GOIAS, N. 322 ;60.962,00;110.000,00;44.58;Casa, 0.00 de área total, 91.00 de área privativa, 140.80 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415686408
 8444415122040 ;PB ;BREJO DO CRUZ ;CENTRO ;RUA TERTULIANO GOMES DOS SANTOS, N. 14A, CASA ;49.878,00;90.000,00;44.58;Casa, 0.00 de área total, 90.00 de área privativa, 130.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415122040
 8444422931153 ;PB ;BREJO DO CRUZ ;CENTRO ;RUA EUCLIDES ALVES VIDAL, N. 74 ;60.962,00;110.000,00;44.58;Casa, 0.00 de área total, 92.23 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422931153
 8444420746650 ;PB ;BREJO DO CRUZ ;ANTONIO MARIZ ;RUA EUCLIDES ALVES VIDAL, N. 80, 0 ;61.750,00;95.000,00;35.00;Casa, 0.00 de área total, 92.23 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420746650
 8444408317966 ;PB ;BREJO DO CRUZ ;CENTRO ;RUA MANOEL LINHARES ARAGAO, N. 15, 0 ;71.500,00;110.000,00;35.00;Casa, 0.00 de área total, 97.15 de área privativa, 175.69 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408317966
 8444423618050 ;PB ;BREJO DO CRUZ ;BAIRRO DOS ESTADOS ;R ALAGOAS, N. 122, CS ;103.193,00;100.976,42;0.00;Casa, 0.00 de área total, 87.00 de área privativa, 127.50 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423618050
 8444401508693 ;PB ;CAAPORA ;CENTRO ;RUA PRESIDENTE JOAO PESSOA, N. 677, CSB, QD22, LT05, LOT CIDADE CAAPORA ;52.463,36;99.000,00;47.01;Casa, 0.00 de área total, 52.22 de área privativa, 122.96 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444401508693
 1444412779989 ;PB ;CABEDELO ;INTERMARES ;AVENIDA OCEANO PACIFICO, N. 76, Apto 601, DUPLEXCOBERTURA ;660.000,00;660.000,00;0.00;Apartamento, 0.00 de área total, 200.27 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 3 sala(s), sacada, cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444412779989
 8444418709379 ;PB ;CABEDELO ;INTERMARES ;RUA GOLFO DE AMUNDSEN, N. 65, Apto 302, LT 07 QD 26 ;223.006,83;223.006,83;0.00;Apartamento, 0.00 de área total, 31.67 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418709379
 1444404119118 ;PB ;CABEDELO ;PONTA DE CAMPINA ;RUA JOSE MARCOS DE MELO PEIXOTO N 174 303 1704, N. 174, Apto 303, . ;190.000,00;190.000,00;0.00;Apartamento, 0.00 de área total, 39.57 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444404119118
 1444408541183 ;PB ;CABEDELO ;INTERMARES ;RUA GOLFO DE LUBECK, N. 45, Apto 303, . ;250.000,00;247.105,00;0.00;Apartamento, 0.00 de área total, 62.85 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444408541183
 1444402629542 ;PB ;CABEDELO ;PONTA DE CAMPINA ;RUA GLAUBER LEITE DO EGITO REEKERS, N. 516, Apto 201, . ;275.000,00;260.000,00;0.00;Apartamento, 0.00 de área total, 88.23 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, WC Emp, 1 sala(s), DCE, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444402629542
 1444408421404 ;PB ;CABEDELO ;JARDIM CAMBOINHA ;RUA AUGUSTO JOSE COUTO DE FARIA, N. 578, CASA 102 ;158.000,00;111.000,00;0.00;Casa, 0.00 de área total, 48.45 de área privativa, 89.42 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444408421404
 8444400663334 ;PB ;CAJAZEIRAS ;CENTRO ;RUA  VITORIA BEZERRA, N. 640, 0 ;4.688,00;80.000,00;94.14;Casa, 0.00 de área total, 71.40 de área privativa, 124.29 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444400663334
 8444421777746 ;PB ;CAJAZEIRAS ;CAPOEIRAS ;RUA MARCIONILIO FRANCISCO DOS SANTOS, N. 235, QD 03  LT 07 ;84.996,00;135.000,00;37.04;Casa, 80.00 de área total, 80.00 de área privativa, 154.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444421777746
 8444408968304 ;PB ;CAJAZEIRAS ;Cristo Rei ;RUA PROJETADA, N. SN, LT 05 QD 03 ;131.217,98;140.000,00;6.28;Casa, 0.00 de área total, 77.54 de área privativa, 100.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408968304
 8004001112445 ;PB ;CAJAZEIRAS ;REMEDIOS ;RUA JOSE JUAREZ MOREIRA, N. SN, . ;115.000,00;115.000,00;0.00;Casa, 0.00 de área total, 79.00 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8004001112445
 8444403101507 ;PB ;CAJAZEIRAS ;Multirão ;RUA TENENTE  JOSE BARBOSA DE CARVALHO FILHO, N. SN, 04 ;130.000,00;130.000,00;0.00;Casa, 0.00 de área total, 98.30 de área privativa, 175.00 de área do terreno,  1 qto(s), 1 sala(s), 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403101507
 8444412794129 ;PB ;CAJAZEIRAS ;PERIMETRO URBANO ;RUA PROJETADA C, N. 80, LOTE 08 QUADRA 9 ;140.000,00;140.000,00;0.00;Casa, 0.00 de área total, 74.10 de área privativa, 168.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412794129
 8444420455311 ;PB ;CAJAZEIRAS ;PIO X ;RUA PREFEITO SOLIDONIO JACOME DE ARAUJO, N. 551, LT 08 QD 01 ;128.000,00;128.000,00;0.00;Casa, 0.00 de área total, 87.90 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420455311
 1444406261710 ;PB ;CAJAZEIRAS ;BAIRRO CASAS POPULAR ;RUA JOSE HELDER SILVA LIMA - ANTIGA RUA PROJETADA, N. 338, LT 08 QD 07 ;162.945,49;155.000,00;0.00;Casa, 0.00 de área total, 93.00 de área privativa, 250.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444406261710
 8444413041060 ;PB ;CAJAZEIRAS ;BAIRRO CASAS POPULAR ;RUA PROJETADA I, N. 58, LT 08  QD 25 ;126.383,84;120.000,00;0.00;Casa, 0.00 de área total, 84.89 de área privativa, 154.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413041060
 1444405473888 ;PB ;CAJAZEIRAS ;CENTRO ;RUA CORONEL PEBA, N. 492, . ;250.135,66;175.000,00;0.00;Casa, 0.00 de área total, 76.51 de área privativa, 166.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444405473888
 1444408004692 ;PB ;CAJAZEIRAS ;BAIRRO BR 230 ;RUA PROJETADA  F, N. SN, LT 02 QD 07 ;494.172,54;248.000,00;0.00;Casa, 0.00 de área total, 132.00 de área privativa, 244.02 de área do terreno,  4 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444408004692
 1444406632335 ;PB ;CAJAZEIRAS ;Jardim Oasis ;RUA PROJETADA O, N. SN, CS 54C ;484.780,77;210.000,00;0.00;Casa, 0.00 de área total, 108.70 de área privativa, 0.00 de área do terreno,  4 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444406632335
 8787704856755 ;PB ;CAMPINA GRANDE ;CIDADES ;RUA TENENTE JOSÉ PESSOA DE VASCONCELOS, N. 290, LT 28, QD C, SITIO ZE BEZERRA ;51.248,52;100.000,00;48.76;Casa, 0.00 de área total, 50.00 de área privativa, 148.20 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704856755
 8787703783959 ;PB ;CAMPINA GRANDE ;CIDADES ;RUA ANTONIO SOARES DE GOES, N. 178, QD D, LT 42 ;53.658,72;103.000,00;47.91;Casa, 0.00 de área total, 50.00 de área privativa, 148.20 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703783959
 8444405110660 ;PB ;CAMPINA GRANDE ;SANDRA CAVALCANTE ;RUA JOAQUIM MEDEIROS, N. 520, Apto 002 ;61.203,60;115.000,00;46.78;Apartamento, 0.00 de área total, 53.73 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405110660
 8555518533355 ;PB ;CAMPINA GRANDE ;CASTELO BRANCO ;RUA LINO GOMES FILHO N 356 CASA 04, N. 356, CS 04 ;59.400,00;108.000,00;45.00;Casa, 0.00 de área total, 51.18 de área privativa, 415.70 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555518533355
 8444407838148 ;PB ;CAMPINA GRANDE ;SERROTAO ;RUA WILSON PEREIRA DA SILVA, N. 30, Apto 102, 0 ;65.178,13;117.607,60;44.59;Apartamento, 0.00 de área total, 47.58 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407838148
 8444410935159 ;PB ;CAMPINA GRANDE ;TRES IRMAS ;RUA GENEZ CORDEIRO DUARTE, N. 120, CASA B ;77.676,71;140.160,08;44.59;Casa, 0.00 de área total, 52.50 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410935159
 8444400362504 ;PB ;CAMPINA GRANDE ;Centro ;RUA MAESTRO NELSON FERREIRA N 419E, N. 419 ;71.491,80;129.000,00;44.58;Casa, 0.00 de área total, 54.40 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444400362504
 8444407645790 ;PB ;CAMPINA GRANDE ;SÃO JOSÉ DA MATA ;RUA JOAO MIGUEL LEAO, N. 67, CS 67B ;44.336,00;80.000,00;44.58;Casa, 0.00 de área total, 54.00 de área privativa, 84.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407645790
