
 Lista de Imóveis da Caixa;;Data de geração:;30/08/2024;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8555524768725 ;ES ;VILA VELHA ;ATAIDE ;RUA ANGELO ANTONIO FERNANDES, N. 320, Apto 105, TORRE 01 ;195.000,00;195.000,00;0.00;Apartamento, 0.00 de área total, 48.08 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555524768725
 8787706609372 ;ES ;VILA VELHA ;ATAIDE ;RUA UM, N. 150, Apto 206, TORRE B ;230.000,00;230.000,00;0.00;Apartamento, 0.00 de área total, 51.62 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706609372
 8787706722187 ;ES ;VILA VELHA ;ATAIDE ;RUA UM, N. 150, Apto 201, TORRE E ;235.000,00;235.000,00;0.00;Apartamento, 0.00 de área total, 51.04 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706722187
 1555501443805 ;ES ;VILA VELHA ;PRAIA DA COSTA ;AVENIDA HUGO MUSSO, N. 300, Apto 101, . ;887.180,00;887.180,00;0.00;Apartamento, 0.00 de área total, 200.00 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, WC Emp, 2 sala(s), 1 lavabo(s), DCE, sacada, cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555501443805
 1555527065220 ;ES ;VILA VELHA ;PRAIA DE ITAPARICA ;RUA MARIA DE OLIVEIRA MARESGUIA, N. 101, Apto 1003, TORRE LONDRES ;643.000,00;643.000,00;0.00;Apartamento, 0.00 de área total, 90.00 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555527065220
 8787701214361 ;ES ;VILA VELHA ;ULISSES GUIMARAES ;AVENIDA LINHARES, N. 950, Apto 404, BL 06 ;130.000,00;130.000,00;0.00;Apartamento, 0.00 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701214361
 8787705689860 ;ES ;VILA VELHA ;NOSSA SENHORA DA PENHA ;RUA HENRIQUE CHAVES, N. SN, Apto 1004, BL 3 GLEBA 02 ;184.000,00;184.000,00;0.00;Apartamento, 0.00 de área total, 43.67 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705689860
 1444417865158 ;ES ;VILA VELHA ;PRAIA DA COSTA ;RUA HUMBERTO SERRANO, N. 427, LT 18 QD 07 ;1.320.000,00;1.310.000,00;0.00;Casa, 0.00 de área total, 70.33 de área privativa, 431.25 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444417865158
 8787706960185 ;ES ;VILA VELHA ;NOSSA SENHORA DA PENHA ;RUA HENRIQUE CHAVES, N. SN, Apto 1006, TORRE 04 ;174.260,21;170.000,00;0.00;Apartamento, 0.00 de área total, 43.67 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706960185
 1555526894533 ;ES ;VILA VELHA ;CENTRO DE VILA VELHA ;AVENIDA JERONIMO MONTEIRO, N. 1690, Apto 0, LOJA 14G ;87.232,50;85.000,00;0.00;Loja, 0.00 de área total, 52.17 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555526894533
 10137796 ;ES ;VITORIA ;PRAIA DO SUA ;AVENIDA LEITAO DA SILVA, N. 100, QD 10, LT 96 (PARTE) ;960.712,00;1.640.000,00;41.42;Terreno, 0.00 de área total, 0.00 de área privativa, 418.09 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10137796
 1555509518073 ;ES ;VITORIA ;JARDIM CAMBURI ;RUA ORLANDO CALIMAN, N. 525, Apto DUPL, VG 07 E 07A LT20 E 22 ;900.000,00;900.000,00;0.00;Apartamento, 0.00 de área total, 156.37 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555509518073
