
 Lista de Imóveis da Caixa;;Data de geração:;30/08/2024;;;;;;;
 1555516549809 ;MA ;BOM JARDIM ;ALTO DOS PRAXEDES ;RUA NOVA, N. 43 ;57.438,20;93.500,00;38.57;Casa, 0.00 de área total, 68.85 de área privativa, 268.58 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555516549809
 1555510381850 ;MA ;BOM JARDIM ;ALTO DOS PRAXEDES ;RUA NOVA BRASILIA, N. 775 ;64.600,00;100.000,00;35.40;Casa, 84.50 de área total, 84.50 de área privativa, 284.78 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555510381850
 8555511727120 ;MA ;BOM JARDIM ;CENTRO ;RUA SANTO ANTONIO, N. 10, . ;91.000,00;91.000,00;0.00;Casa, 0.00 de área total, 76.57 de área privativa, 113.92 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555511727120
 1555520778515 ;MA ;CAXIAS ;SERIEMA ;AV DR HUMBERTO COUTINHO, N. 905, CS ;395.900,00;395.900,00;0.00;Casa, 0.00 de área total, 176.00 de área privativa, 350.00 de área do terreno, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555520778515
 1444414430584 ;MA ;CAXIAS ;JOAO VIANA ;AVENIDA VALE DO SOL, N. 5, LT 05 QD 01 ;185.000,00;185.000,00;0.00;Casa, 0.00 de área total, 83.50 de área privativa, 204.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444414430584
 1444415026930 ;MA ;CHAPADINHA ;CORRENTE ;RUA PRESIDENTE CASTELO BRANCO, N. 456 ;918.561,00;1.245.000,00;26.22;Casa, 372.29 de área total, 294.79 de área privativa, 950.40 de área do terreno,  3 qto(s), varanda, a.serv, WC, 2 sala(s), piscina, cozinha, 6 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444415026930
 8444419910531 ;MA ;CHAPADINHA ;CATERPILLAR ;RUA PROJETADA, N. 7, LT 07 ;108.621,49;108.000,00;0.00;Casa, 0.00 de área total, 94.42 de área privativa, 147.41 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419910531
 10151564 ;MA ;CIDELANDIA ;CENTRO ;AVENIDA SENADOR HENRIQUE DE LA ROQUE, QD 01, SETOR 01,LT 928 ;319.670,81;441.000,00;27.52;Terreno, 0.00 de área total, 0.00 de área privativa, 1134.30 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10151564
 8444411579089 ;MA ;COROATA ;AMERICANO ;RUA DA PRAINHA, N. 189, . ;81.885,35;86.000,00;4.79;Casa, 0.00 de área total, 91.55 de área privativa, 120.75 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411579089
 8444407604112 ;MA ;COROATA ;AMERICANOS ;RUA DO SOL, N. 418, . ;104.256,93;70.000,00;0.00;Casa, 0.00 de área total, 116.81 de área privativa, 185.22 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407604112
 8444416804790 ;MA ;COROATA ;MAÇARANDUBA ;RUA BENJAMIN CONSTANTE, N. 2804, LT 05 E 06 ;193.117,56;110.087,24;0.00;Casa, 0.00 de área total, 162.81 de área privativa, 262.69 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416804790
 8444425500935 ;MA ;CURURUPU ;AREIA BRANCA ;RUA JATOBA, N. SN, LT 07  QD 21 ;78.313,28;131.200,00;40.31;Casa, 0.00 de área total, 70.00 de área privativa, 126.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425500935
 8444418273740 ;MA ;CURURUPU ;AREIA BRANCA ;RUA PROJETADA, N. 19, LT 17 UN 02 ;96.564,47;85.000,00;0.00;Casa, 0.00 de área total, 70.00 de área privativa, 144.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418273740
 8444426743289 ;MA ;CURURUPU ;AREIA BRANCA ;RUA JATOBA, N. SN, QD 16 LOT 15 ;149.934,22;131.200,00;0.00;Casa, 0.00 de área total, 70.00 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 2 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426743289
 8444417102187 ;MA ;CURURUPU ;AREIA BRANCA ;RUA PROJETADA, N. SN, LT 15 UNIDADE 07 CS 14 ;149.884,47;85.000,00;0.00;Casa, 0.00 de área total, 70.00 de área privativa, 165.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417102187
 1555502545814 ;MA ;ESTREITO ;Bairro da Areia ;RUA JOÃO BATISTA DE SOUSA, N. 1174, QD 14, LT 17 ;55.555,99;86.000,00;35.41;Casa, 0.00 de área total, 102.00 de área privativa, 374.40 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555502545814
 8444410536807 ;MA ;FORTUNA ;PIAUI ;RUA DO SOL, N. 15 ;49.878,00;90.000,00;44.58;Casa, 96.90 de área total, 96.90 de área privativa, 201.25 de área do terreno,  3 qto(s), WC, 3 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410536807
 1444400597104 ;MA ;GOVERNADOR ARCHER ;CENTRO ;RUA DEPUTADO MANOEL GOMES, N. 288 ;47.219,19;64.000,00;26.23;Casa, 0.00 de área total, 121.60 de área privativa, 277.40 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444400597104
 8444409807380 ;MA ;GOVERNADOR ARCHER ;ALTO BELA VISTA ;RUA ADRIANO RAUL NETO, N. 33, . ;97.466,32;97.466,32;0.00;Casa, 0.00 de área total, 125.27 de área privativa, 148.47 de área do terreno,  3 qto(s), WC, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409807380
 1444408573913 ;MA ;GRAJAU ;EXTREMA ;RUA  DO FIO, N. SN, QD 80 LT 02 ;77.746,84;119.610,53;35.00;Casa, 0.00 de área total, 54.03 de área privativa, 250.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444408573913
 1444406040160 ;MA ;GRAJAU ;EXTREMA ;QUADRA 85, N. SN, LOTE 08 ;150.500,00;150.500,00;0.00;Casa, 0.00 de área total, 54.03 de área privativa, 250.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444406040160
 1444406404286 ;MA ;ICATU ;MUTIRAO ;RUA DO CAMPO, N. 3, . ;169.000,00;169.000,00;0.00;Casa, 0.00 de área total, 112.34 de área privativa, 163.30 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444406404286
 8444401186939 ;MA ;IMPERATRIZ ;VILA FIQUENE ;RUA PROJETADA I N 02G SN 01C02G, N. 02G ;56.980,86;102.816,42;44.58;Casa, 0.00 de área total, 65.16 de área privativa, 170.00 de área do terreno,  2 qto(s), WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444401186939
 8444407416740 ;MA ;IMPERATRIZ ;VILA FIQUENE ;RUA IV N 9 LOTE 9 QUADRA IV, N. 9, LT 9 QD IV ;76.202,50;137.500,00;44.58;Casa, 0.00 de área total, 59.50 de área privativa, 169.40 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407416740
 8444408763125 ;MA ;IMPERATRIZ ;VILA JARDIM ;RUA PROJETADA 5 N 21 QD04 LT21, N. 0, QD04 LT21 ;72.046,00;130.000,00;44.58;Casa, 0.00 de área total, 59.50 de área privativa, 170.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408763125
 8444413225616 ;MA ;IMPERATRIZ ;OURO VERDE ;RUA PORTO RICO, N. 15, LOTE 15  QUADRA 29 ;82.760,44;137.934,07;40.00;Casa, 0.00 de área total, 58.18 de área privativa, 240.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413225616
 8444404643117 ;MA ;IMPERATRIZ ;JARDIM PEROLA ;RUA FRANCISCO RIBEIRO SOARES, N. 19, LT 19  QD 292 ;73.096,98;121.828,30;40.00;Casa, 0.00 de área total, 52.08 de área privativa, 160.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404643117
 1444406300863 ;MA ;IMPERATRIZ ;LOTEAMENTO RENASCENÇ ;RUA INERCILIA AGUIAR, N. 19, LT 19, QD A ;220.286,00;341.000,00;35.40;Casa, 0.00 de área total, 98.76 de área privativa, 271.33 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444406300863
 1444409690735 ;MA ;IMPERATRIZ ;PARQUE PLANALTO ;AVENIDA MARANHAO DO SUL, N. 39, LOTE 12  QUADRA 38A ;245.480,00;380.000,00;35.40;Casa, 0.00 de área total, 163.38 de área privativa, 300.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444409690735
 8444407731467 ;MA ;IMPERATRIZ ;SANTA INES ;RUA RUBI, N. 34, LOTE 15  QUADRA 11 ;133.558,63;205.474,82;35.00;Casa, 0.00 de área total, 91.00 de área privativa, 160.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407731467
 1444404170440 ;MA ;IMPERATRIZ ;JARDIM LOPES ;RUA J, N. 24, LT 02, QD 06 ;196.068,09;265.746,95;26.23;Casa, 0.00 de área total, 113.07 de área privativa, 178.25 de área do terreno,  3 qto(s), a.serv, WC, WC Emp, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444404170440
 8555508434338 ;MA ;IMPERATRIZ ;PARQUE BURITI ;RUA DOM PEDRO II, N. SN, Apto 8, BL 10 TIPO B ;134.000,00;134.000,00;0.00;Apartamento, 0.00 de área total, 53.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555508434338
 1555502080633 ;MA ;IMPERATRIZ ;NOVA IMPERATRIZ ;RUA SAO FRANCISCO, N. 1058, DIST 01 ZN 04 QD 125 LOT 0479 ;131.000,00;131.000,00;0.00;Casa, 0.00 de área total, 70.00 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555502080633
 8787709734070 ;MA ;IMPERATRIZ ;BOM JESUS ;AVENIDA BAYMA JUNIOR, N. SN, LOTE 21 QUADRA 05 ;183.000,00;183.000,00;0.00;Casa, 0.00 de área total, 48.59 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709734070
 1555524767453 ;MA ;IMPERATRIZ ;SANTA INES ;RUA DOS TUCANOS, N. SN, CS 22 QD 35 ;315.000,00;315.000,00;0.00;Casa, 0.00 de área total, 90.44 de área privativa, 130.66 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555524767453
 8444402311842 ;MA ;IMPERATRIZ ;PARQUE INDEPENDENCIA ;RUA INDEPENDENCIA, N. 27A, LT 27A QD 16 ;106.512,85;102.000,00;0.00;Casa, 0.00 de área total, 49.02 de área privativa, 209.37 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402311842
 8444407818180 ;MA ;IMPERATRIZ ;VILA FIQUENE ;RUA V, N. 26, LOT 26 QD IV ;156.837,65;148.000,00;0.00;Casa, 0.00 de área total, 59.50 de área privativa, 181.79 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407818180
 8787701233854 ;MA ;IMPERATRIZ ;JARDIM AMERICA ;AVENIDA PEDRO NEIVA DE SANTANA, N. SN, Apto 202, BL 06 ;160.000,00;150.500,00;0.00;Apartamento, 0.00 de área total, 48.96 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701233854
 8444416324348 ;MA ;IMPERATRIZ ;VILA JARDIM ;RUA PROJETADA 07, N. 38, LOTE 38 QD 03 ;138.561,54;128.500,00;0.00;Casa, 0.00 de área total, 57.87 de área privativa, 170.00 de área do terreno,  2 qto(s), WC, 2 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416324348
 1555520590575 ;MA ;IMPERATRIZ ;VILA FIQUENE ;RUA PORTO ALEGRE, N. 5, LOT 05B QD01A ;186.271,69;166.000,00;0.00;Casa, 0.00 de área total, 69.79 de área privativa, 300.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555520590575
 1444404900510 ;MA ;IMPERATRIZ ;BACURI ;RUA LEONCIO PIRES DOURADO, N. 824, QD 52 PARTE LT 242 ;708.277,19;595.000,00;0.00;Casa, 0.00 de área total, 147.86 de área privativa, 216.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), DCE, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444404900510
