
 Lista de Imóveis da Caixa;;Data de geração:;30/08/2024;;;;;;;
 8555515221743 ;AL ;ARAPIRACA ;PLANALTO ;RUA PROJETADA AB, N. 409, LT 14 QD E ;116.840,48;116.840,48;0.00;Casa, 0.00 de área total, 83.78 de área privativa, 183.70 de área do terreno,  2 qto(s), varanda, a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555515221743
 8444421503620 ;AL ;ARAPIRACA ;BOA VISTA ;RUA LUCIANA RODRIGUES DE ARAUJO, N. 787, LT 87 QD K ;146.467,61;146.467,61;0.00;Casa, 0.00 de área total, 47.00 de área privativa, 127.85 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444421503620
 8444411141539 ;AL ;ARAPIRACA ;VERDES CAMPOS ;RUA ORQUIDEA, N. 142, LT 06 QD F ;234.000,00;234.000,00;0.00;Casa, 0.00 de área total, 119.14 de área privativa, 216.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411141539
 8444421798905 ;AL ;ARAPIRACA ;VERDES CAMPOS ;RUA JOSE JULIO DE ALMEIDA, N. 262,  LOT 35 QD H ;111.000,00;111.000,00;0.00;Casa, 0.00 de área total, 78.16 de área privativa, 90.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444421798905
 8555504932104 ;AL ;ARAPIRACA ;GUARIBAS ;RUA PROJETADA D, N. 117, LT 02 QD D ;116.000,00;116.000,00;0.00;Casa, 0.00 de área total, 89.10 de área privativa, 200.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555504932104
 8555513254610 ;AL ;ARAPIRACA ;BOM SUCESSO ;RUA  PROJETADA A, N. 174, LT 19 QD A ;146.356,40;146.356,40;0.00;Casa, 0.00 de área total, 76.39 de área privativa, 160.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555513254610
 8444425478050 ;AL ;ARAPIRACA ;JOAO PAULO II ;RUA JOSE SALU, N. 306, LT 05 QD 01 ;144.000,00;144.000,00;0.00;Casa, 0.00 de área total, 70.03 de área privativa, 144.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425478050
 1444412706329 ;AL ;ARAPIRACA ;MASSARANDUBA ;RUA ARACA, N. 108, LT 34 QD I ;131.477,93;131.477,93;0.00;Casa, 0.00 de área total, 75.15 de área privativa, 144.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444412706329
 8444400979730 ;AL ;ARAPIRACA ;MASSARANDUBA ;RUA PROJETADA 13, N. 168, LT 07 QD F ;155.592,08;155.592,08;0.00;Casa, 0.00 de área total, 83.38 de área privativa, 144.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444400979730
 8444413202675 ;AL ;ARAPIRACA ;BOA VISTA ;RUA PEDRO DUARTE DE AZEVEDO, N. 627, LT 13 QD E ;129.537,07;129.288,28;0.00;Casa, 0.00 de área total, 95.92 de área privativa, 157.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413202675
 8444422459225 ;AL ;ARAPIRACA ;SENADOR NILO COELHO ;RUA PROJETADA A, N. 567, . ;128.681,75;125.000,00;0.00;Casa, 0.00 de área total, 81.27 de área privativa, 220.23 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422459225
 8444422956709 ;AL ;ARAPIRACA ;MASSARANDUBA ;RUA SOB O CODIGO MUNICIPAL 08/414, N. 29, LOTE 02 QUADRA Q ;103.680,48;100.000,00;0.00;Casa, 0.00 de área total, 60.00 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422956709
 1444404329228 ;AL ;ARAPIRACA ;BRASILIA ;RUA NOSSA SENHORA DO O, N. 682, . ;653.551,89;520.000,00;0.00;Casa, 0.00 de área total, 261.75 de área privativa, 488.85 de área do terreno,  4 qto(s), a.serv, WC, 5 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444404329228
 8555507224810 ;AL ;ATALAIA ;JOSE PAULINO ;RODOVIA AL 210, N. SN, QD B LT 39 ;110.000,00;110.000,00;0.00;Casa, 0.00 de área total, 102.00 de área privativa, 120.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555507224810
 10146958 ;AL ;CAMPO GRANDE ;CENTRO ;RUA DA COHAB  II, N. S/N ;77.000,00;140.000,00;45.00;Casa, 0.00 de área total, 128.49 de área privativa, 184.01 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10146958
 1444417683424 ;AL ;CRAIBAS ;CENTRO ;RODOVIA AL 486, N. SN, 0 ;556.000,00;695.000,00;20.00;Comercial, 0.00 de área total, 654.60 de área privativa, 6050.00 de área do terreno, WC, WC Emp, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444417683424
 1444400326232 ;AL ;DELMIRO GOUVEIA ;Bairro Novo ;AVENIDA MESTRE HENRIQUE, N. 296, . ;262.000,00;262.000,00;0.00;Casa, 0.00 de área total, 164.43 de área privativa, 121.50 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444400326232
 1005600112663 ;AL ;FEIRA GRANDE ;CENTRO ;AVENIDA JANUARIO JOSE DE LIRA, N. 26, . ;243.008,14;243.008,14;0.00;Casa, 0.00 de área total, 201.50 de área privativa, 100.75 de área do terreno,  4 qto(s), a.serv, WC, 3 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1005600112663
 8444424033160 ;AL ;FLEXEIRAS ;FLEXEIRAS ;RUA JOSE GOMES DE LIMA, N. SN, . ;88.800,00;88.800,00;0.00;Casa, 0.00 de área total, 74.13 de área privativa, 77.43 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424033160
 8444406403407 ;AL ;GIRAU DO PONCIANO ;GIRAU DO PONCIANO ;RUA PROJETADA 09, N. 60, LT 21 QD BB ZONA URBANA ;49.949,40;102.000,00;51.03;Casa, 0.00 de área total, 68.18 de área privativa, 126.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406403407
 8444411526562 ;AL ;GIRAU DO PONCIANO ;ZONA URBANA ;RUA PROJETADA 19, N. 47, QD HH, LT 11 ;53.912,33;97.279,57;44.59;Casa, 0.00 de área total, 72.23 de área privativa, 233.81 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411526562
 8444419680145 ;AL ;GIRAU DO PONCIANO ;Colinas do Arizona I ;RUA PROJETADA 04, N. 211, LOTE 05  QUADRA EE ;63.397,57;114.394,75;44.59;Casa, 0.00 de área total, 79.76 de área privativa, 189.63 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419680145
 8444406898902 ;AL ;GIRAU DO PONCIANO ;CENTRO ;RUA PROJETADA 09, N. 123, LT 05 QD NN ;60.449,71;109.075,64;44.59;Casa, 60.70 de área total, 60.70 de área privativa, 126.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406898902
 8444408684144 ;AL ;GIRAU DO PONCIANO ;LOT RES COL. DO ARIZ ;RUA PROJETADA 18, N. 53, QD II, LT 20 ;53.757,40;97.000,00;44.58;Casa, 0.00 de área total, 65.79 de área privativa, 160.16 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408684144
 8444408917130 ;AL ;GIRAU DO PONCIANO ;ZONA URBANA ;RUA PROJETADA 20, N. 78, QD FF, LT 31 ;65.949,80;119.000,00;44.58;Casa, 0.00 de área total, 64.33 de área privativa, 126.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408917130
 8444420187988 ;AL ;GIRAU DO PONCIANO ;Centro ;RUA PROJETADA 18, N. 171, LT 03 QD II ;53.379,45;96.318,02;44.58;Casa, 0.00 de área total, 80.34 de área privativa, 184.91 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420187988
 8555535065623 ;AL ;GIRAU DO PONCIANO ;RESIDENCIAL COLINAS ;RUA PROJETADA 19, N. 77, LT 07 QD HH ;42.119,20;76.000,00;44.58;Casa, 67.33 de área total, 67.33 de área privativa, 126.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555535065623
 8555536101518 ;AL ;GIRAU DO PONCIANO ;ZONA URBANA ;RUA PROJETADA 19, N. 55, QD HH LT 10 ;49.878,00;90.000,00;44.58;Casa, 0.00 de área total, 69.13 de área privativa, 126.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555536101518
 8444424398789 ;AL ;GIRAU DO PONCIANO ;CENTRO ;RUA PROJETADA 04, N. 09, QD AA, LT 05 ;60.962,00;110.000,00;44.58;Casa, 0.00 de área total, 80.45 de área privativa, 132.55 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424398789
 8444428186557 ;AL ;GIRAU DO PONCIANO ;CENTRO ;RUA PROJETADA, N. 18, CS 45 QD II LT 21 ;62.674,50;105.000,00;40.31;Casa, 0.00 de área total, 67.33 de área privativa, 162.21 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444428186557
 8444420922998 ;AL ;GIRAU DO PONCIANO ;Centro ;RUA PROJETADA 11, N. 7, LT 19 QD EE ;77.400,00;129.000,00;40.00;Casa, 0.00 de área total, 84.47 de área privativa, 177.52 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420922998
 8787700593580 ;AL ;GIRAU DO PONCIANO ;RESIDENCIAL COLINAS ;RUA PROJETADA 19, N. 88, LT 37 QD GG ;47.220,00;75.000,00;37.04;Casa, 70.18 de área total, 70.18 de área privativa, 126.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700593580
 8444428736891 ;AL ;GIRAU DO PONCIANO ;CENTRO ;RUA PROJETADA 12, N. 94, LT 33 QD EE ;120.000,00;120.000,00;0.00;Casa, 0.00 de área total, 60.65 de área privativa, 126.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444428736891
 8555520131188 ;AL ;IGACI ;CENTRO ;RUA  PEDRO SOARES FUNDO, N. SN, . ;88.000,00;88.000,00;0.00;Casa, 0.00 de área total, 74.30 de área privativa, 111.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, Terraco.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555520131188
 8444408833018 ;AL ;JUNQUEIRO ;CENTRO ;RUA EM PROJETO, N. 31, . ;141.000,00;141.000,00;0.00;Casa, 0.00 de área total, 71.00 de área privativa, 115.70 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408833018
 8555516236949 ;AL ;MACEIO ;CIDADE UNIVERSITARIA ;AVENIDA EM PROJETO, N. 66, 0 ;56.925,00;103.500,00;45.00;Casa, 0.00 de área total, 50.05 de área privativa, 126.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555516236949
 8555519958090 ;AL ;MACEIO ;CIDADE UNIVERSITARIA ;RUA  COSTA NABAL, N. 316, CONDOMINIO ;60.500,00;110.000,00;45.00;Casa, 0.00 de área total, 37.46 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555519958090
 8555522798236 ;AL ;MACEIO ;CIDADE UNIVERSITARIA ;RUA EM PROJETO, N. 223, LT 17 QD QV ;42.003,37;75.791,00;44.59;Casa, 0.00 de área total, 50.05 de área privativa, 126.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555522798236
 8555518488120 ;AL ;MACEIO ;BENEDITO BENTES ;AVENIDA ANTONIO LISBOA DE AMORIM, N. 770, Apto 6, BL 16 ;75.019,28;135.365,00;44.59;Apartamento, 0.00 de área total, 47.77 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555518488120
 8444406793477 ;AL ;MACEIO ;CIDADE UNIVERSITARIA ;RUA MIGUEL PEREIRA DE OMENA, N. 86, Apto 102, 0 ;57.534,41;103.815,24;44.58;Apartamento, 0.00 de área total, 48.77 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406793477
 8555534798023 ;AL ;MACEIO ;CIDADE UNIVERSITARIA ;RUA PADRE CICERO, N. 740, CASA 04 ;72.323,10;130.500,00;44.58;Casa, 0.00 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555534798023
