
 Lista de Imóveis da Caixa;;Data de geração:;30/08/2024;;;;;;;
 8444419210386 ;TO ;GURUPI ;SETOR CANAA ;RUA C12, N. 157, LT 05A  QD 21 ;85.200,00;142.000,00;40.00;Casa, 0.00 de área total, 71.74 de área privativa, 225.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419210386
 8444419456873 ;TO ;GURUPI ;SETOR CANAA ;RUA C12, N. 115, LT 09 QD 21 ;95.400,00;159.000,00;40.00;Casa, 0.00 de área total, 76.35 de área privativa, 225.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419456873
 8444413141820 ;TO ;GURUPI ;PARQUE RESIDENCIAL NOVA FRONTEIRA ;RUA 10, N. 596, LT 30 E 31B QD 15 ;86.400,00;144.000,00;40.00;Casa, 0.00 de área total, 98.75 de área privativa, 225.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413141820
 8444408253801 ;TO ;GURUPI ;PARQUE RESIDENCIAL SAO JOSE ;RUA SAO FRANCISCO DE ASSIS, N. 747, LT 2627B   QD 14 ;89.565,62;149.276,04;40.00;Casa, 0.00 de área total, 82.91 de área privativa, 240.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408253801
 1444409063102 ;TO ;GURUPI ;ALTO DA BOA VISTA ;RUA DANIELA OLIVEIRA RIBEIRO, N. 1027, LT 16 QD 26 ;210.000,00;300.000,00;30.00;Casa, 0.00 de área total, 172.24 de área privativa, 360.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444409063102
 8444416446729 ;TO ;GURUPI ;SETOR CANAA ;RUA C - 017, N. 82, LT 10 QD 27 ;167.000,00;167.000,00;0.00;Casa, 0.00 de área total, 84.27 de área privativa, 240.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416446729
 8444417481331 ;TO ;GURUPI ;SETOR CANAA ;RUA C - 21, N. 416, LT 28 E REMANESCENTE 27A QD 21 ;142.700,00;142.700,00;0.00;Casa, 0.00 de área total, 66.00 de área privativa, 165.00 de área do terreno,  2 qto(s), a.serv, WC.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417481331
 1444400512966 ;TO ;GURUPI ;JARDIM PAULICEIA ;RUA BELA VISTA, N. 385, LOTE 21 QUADRA 3 ;285.000,00;285.000,00;0.00;Casa, 0.00 de área total, 106.84 de área privativa, 384.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444400512966
 8444415823391 ;TO ;GURUPI ;RESIDENCIAL PARK DOS BURITIS ;RUA  D1 4507, N. 430, QUADRA 45 ;142.000,00;142.000,00;0.00;Casa, 0.00 de área total, 75.51 de área privativa, 255.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415823391
 8444422409120 ;TO ;GURUPI ;LOTEAMENTO AGUAS CLARAS ;RUA 34, N. 81, LT 07 QD QR 08 ;96.000,00;96.000,00;0.00;Casa, 0.00 de área total, 51.50 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422409120
 1555514708640 ;TO ;LAVANDEIRA ;Centro ;AVENIDA AIRTON SENNA, N. SN, QD 1 LT 53 ;87.000,00;145.000,00;40.00;Casa, 120.00 de área total, 120.00 de área privativa, 420.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555514708640
 1444400866563 ;TO ;LAVANDEIRA ;SETOR CENTRAL ;AVENIDA AIRTON SENA, N. 711, CASA ;167.960,00;260.000,00;35.40;Casa, 0.00 de área total, 180.00 de área privativa, 388.60 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444400866563
 10167399 ;TO ;PALMAS ;SETOR SANTA FE 2 (TAQUARALTO) ;RUA SF-13, N. S/N, QD 18, LT 06, 2ª ETAPA ;139.334,40;192.000,00;27.43;Casa, 0.00 de área total, 77.89 de área privativa, 360.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10167399
 1444405597404 ;TO ;PALMAS ;PLANO DIRETOR NORTE ;QUADRA ARNE 51, ALAMEDA 2, N. SN, Apto 201, LT 01 A  BL 2A CONJ HM01 LOT PALMAS 3 ;266.000,00;266.000,00;0.00;Apartamento, 0.00 de área total, 85.28 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444405597404
 8444409017540 ;TO ;PALMAS ;PLANO DIRETOR NORTE ;QUADRA ARNO 43, N. SN, Apto 406, ALAMEDA 1 BL HM02 LTAMENTO PALMAS ;127.392,29;125.000,00;0.00;Apartamento, 0.00 de área total, 43.93 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409017540
 10165806 ;TO ;PARAISO DO TOCANTINS ;PARAISO DO TOCANTINS ;RUA DELIO DE OLIVEIRA MORAES, N. S/N, QD 04, LT 09 ;694.494,88;957.000,00;27.44;Comercial, 0.00 de área total, 613.39 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10165806
 1444403688992 ;TO ;PARAISO DO TOCANTINS ;SETOR CENTRAL ;RUA UM, N. 0, LOTE 7 QUADRA 4 3 ZONA ;510.000,00;510.000,00;0.00;Casa, 0.00 de área total, 284.00 de área privativa, 525.00 de área do terreno,  4 qto(s), WC, WC Emp, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444403688992
 8444413602622 ;TO ;PORTO NACIONAL ;SETOR NOVO HORIZONTE ;RUA RECANTO DA SAUDADE, N. 1235, LT 13 QD 33 ;221.817,39;160.000,00;0.00;Casa, 0.00 de área total, 83.15 de área privativa, 360.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413602622
 10177893 ;TO ;TOCANTINOPOLIS ;SETOR BEIRA RIO ;RUA XV DE NOVEMBRO, N. S/N, QD 12, LT 07 ;41.250,00;75.000,00;45.00;Terreno, 0.00 de área total, 0.00 de área privativa, 188.80 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10177893
 10180051 ;TO ;TOCANTINOPOLIS ;SETOR BEIRA RIO ;PRAÇA APINAGES, N. 00, QD 09, LT 10-A ;55.000,00;100.000,00;45.00;Terreno, 0.00 de área total, 0.00 de área privativa, 322.85 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10180051
 10177896 ;TO ;TOCANTINOPOLIS ;St. Central ;RUA ESMERALDA, N. S/N, QD 28, LT 03 - SETOR RIBEIRÃOZINHO ;24.223,79;35.000,00;30.79;Terreno, 0.00 de área total, 0.00 de área privativa, 330.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10177896
